#Proactive Hunt C2 Threat Intelligence Feeds Generated on Threatview[.]io on 16-June-2021. Machine Readable feed available at https://threatview[.]io/Downloads/High-Confidence-CobaltstrikeC2_IP_feed.txt
IP,Date of Detection,Host,Protocol,Beacon Config,Comment
81.70.155.208,24 May 2021 09:00 AM UTC,,https,"81.70.155.208,/fwlink",Generated by Threatview[.]io Proactive Hunter
185.20.186.108,24 May 2021 09:00 AM UTC,185.20.186.108.deltahost-ptr,https,"185.20.186.108,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books",Generated by Threatview[.]io Proactive Hunter
116.62.108.180,24 May 2021 09:00 AM UTC,,https,"lcdn.herokuapp.com,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books",Generated by Threatview[.]io Proactive Hunter
167.179.93.210,24 May 2021 09:00 AM UTC,167.179.93.210.vultr.com,https,"www.nfsq.ml,/__utm.gif",Generated by Threatview[.]io Proactive Hunter
139.60.161.62,24 May 2021 09:00 AM UTC,,https,"a.officecalendar.biz,/owa/",Generated by Threatview[.]io Proactive Hunter
213.217.0.217,24 May 2021 09:00 AM UTC,,https,"213.217.0.217,/j.ad",Generated by Threatview[.]io Proactive Hunter
155.138.230.65,24 May 2021 09:00 AM UTC,155.138.230.65.vultr.com,https,"outdoortravelequipment.com,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,155.138.230.65,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books",Generated by Threatview[.]io Proactive Hunter
54.74.8.204,24 May 2021 09:00 AM UTC,ec2-54-74-8-204.eu-west-1.compute.amazonaws.com,https,"cdn.lbwd.net,/s/ref=nb_sb_noss_1/596-20814129-5816322/field-keywords=time",Generated by Threatview[.]io Proactive Hunter
185.141.24.100,24 May 2021 09:00 AM UTC,,https,"rellest.com,/userid=",Generated by Threatview[.]io Proactive Hunter
1.15.132.198,24 May 2021 09:00 AM UTC,,https,"service-dr6r4kg0-1304343953.gz.apigw.tencentcs.com,/api/getid",Generated by Threatview[.]io Proactive Hunter
149.28.21.217,24 May 2021 09:00 AM UTC,149.28.21.217.vultr.com,https,"test.axibala.club,/pixel",Generated by Threatview[.]io Proactive Hunter
78.128.112.134,24 May 2021 09:00 AM UTC,ip-112-134.4vendeta.com,https,"78.128.112.134,/IE9CompatViewList.xml",Generated by Threatview[.]io Proactive Hunter
165.227.85.160,24 May 2021 09:00 AM UTC,,https,"165.227.85.160,/__utm.gif",Generated by Threatview[.]io Proactive Hunter
149.28.20.245,24 May 2021 09:00 AM UTC,149.28.20.245.vultr.com,https,"149.28.20.245,/search/",Generated by Threatview[.]io Proactive Hunter
213.202.211.246,24 May 2021 09:00 AM UTC,srv10844.dus3e.dedi.server-hosting.expert,https,"rabbitumed.com,/metro91/admin/1/ppptp.jpg",Generated by Threatview[.]io Proactive Hunter
213.217.0.218,24 May 2021 09:00 AM UTC,,https,"213.217.0.218,/cm",Generated by Threatview[.]io Proactive Hunter
103.123.134.190,24 May 2021 09:00 AM UTC,,https,"172.67.212.206,/pixel",Generated by Threatview[.]io Proactive Hunter
104.238.205.44,24 May 2021 09:00 AM UTC,,https,"syscx.com,/dot.gif",Generated by Threatview[.]io Proactive Hunter
104.243.46.74,24 May 2021 09:00 AM UTC,,https,"104.243.46.74,/ca",Generated by Threatview[.]io Proactive Hunter
176.123.8.228,24 May 2021 09:00 AM UTC,,https,"safeconnections.xyz,/__utm.gif,176.123.8.228,/__utm.gif",Generated by Threatview[.]io Proactive Hunter
217.12.218.46,24 May 2021 09:00 AM UTC,dedic-ambergwomack-779155.hosted-by-itldc.com,https,"fanklez.com,/jquery-3.3.1.min.js",Generated by Threatview[.]io Proactive Hunter
45.132.12.231,24 May 2021 09:00 AM UTC,,https,"ts.wii.qq.com,/ping",Generated by Threatview[.]io Proactive Hunter
106.55.153.204,24 May 2021 09:00 AM UTC,,https,"106.55.153.204,/en_US/all.js",Generated by Threatview[.]io Proactive Hunter
172.98.192.91,24 May 2021 09:00 AM UTC,,https,"172.98.192.91,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books",Generated by Threatview[.]io Proactive Hunter
202.182.101.162,24 May 2021 09:00 AM UTC,202.182.101.162.vultr.com,https,"202.182.101.162,/IE9CompatViewList.xml",Generated by Threatview[.]io Proactive Hunter
139.162.76.207,24 May 2021 09:00 AM UTC,li1556-207.members.linode.com,https,"banweb.cityu.dev,/include/template/ClassSvc.php,cc12234.cityu.dev,/center/gateway/common.php,lb23311.cityu.dev,/include/template/ClassSvc.php",Generated by Threatview[.]io Proactive Hunter
18.167.68.53,24 May 2021 09:00 AM UTC,ec2-18-167-68-53.ap-east-1.compute.amazonaws.com,https,"cymkpuadkduz.xyz,/latest/pip-check",Generated by Threatview[.]io Proactive Hunter
52.229.22.93,24 May 2021 09:00 AM UTC,,https,"52.229.22.93,/pixel.gif",Generated by Threatview[.]io Proactive Hunter
139.9.244.218,24 May 2021 09:00 AM UTC,ecs-139-9-244-218.compute.hwclouds-dns.com,https,"img.alicdn.com,/contentsvc/microsofticon,at.alicdn.com,/contentsvc/microsofticon,ald.taobao.com,/contentsvc/microsofticon,www.aliyunbaike.com,/contentsvc/microsofticon",Generated by Threatview[.]io Proactive Hunter
165.227.102.250,24 May 2021 09:00 AM UTC,,https,"regionsbankk.com,/search/",Generated by Threatview[.]io Proactive Hunter
99.79.101.225,24 May 2021 09:00 AM UTC,ec2-99-79-101-225.ca-central-1.compute.amazonaws.com,https,"ajax.microsoft.com,/c/msdownload/update/1930155_",Generated by Threatview[.]io Proactive Hunter
98.142.143.100,24 May 2021 09:00 AM UTC,98.142.143.100.16clouds.com,https,"d3kgm44zuz83i3.cloudfront.net,/access/",Generated by Threatview[.]io Proactive Hunter
161.35.189.140,24 May 2021 09:00 AM UTC,,https,"update04.microsoft-essentials.com,/u/vercheck,161.35.189.140,/u/vercheck",Generated by Threatview[.]io Proactive Hunter
52.186.155.210,24 May 2021 09:00 AM UTC,,https,"52.186.155.210,/c/msdownload/update/others/2016/12/29136388_",Generated by Threatview[.]io Proactive Hunter
128.199.139.24,24 May 2021 09:00 AM UTC,,https,"128.199.139.24,/",Generated by Threatview[.]io Proactive Hunter
82.118.235.105,24 May 2021 09:00 AM UTC,,https,"82.118.235.105,/_/scs/mail-static/_/js/",Generated by Threatview[.]io Proactive Hunter
18.193.77.75,24 May 2021 09:00 AM UTC,ec2-18-193-77-75.eu-central-1.compute.amazonaws.com,https,"vpn.tccmetals.com,/access/",Generated by Threatview[.]io Proactive Hunter
172.105.10.217,24 May 2021 09:00 AM UTC,li1964-217.members.linode.com,https,"remote.claycityhealthcare.com,/CWoNaJLBo/VTNeWw11212/",Generated by Threatview[.]io Proactive Hunter
3.136.160.122,24 May 2021 09:00 AM UTC,ec2-3-136-160-122.us-east-2.compute.amazonaws.com,https,"telemetry.wessonlabpartners.com,/jquery-3.3.1.min.js,admitting.healthfitconnection.com,/jquery-3.3.1.min.js,skilled_nursing.healthmanagementtoday.com,/jquery-3.3.1.min.js",Generated by Threatview[.]io Proactive Hunter
47.94.20.209,21 May 2021 03:00 AM UTC,,https,"47.94.20.209,/admin",Generated by Threatview[.]io Proactive Hunter
51.81.200.159,21 May 2021 03:00 AM UTC,,https,"dsl0-msoffice.com,/share/today",Generated by Threatview[.]io Proactive Hunter
103.69.195.104,21 May 2021 03:00 AM UTC,,https,"103.69.195.104,/c/msdownload/update/others/2020/10/29136388_",Generated by Threatview[.]io Proactive Hunter
213.252.244.200,18 May 2021 02:00 AM UTC,downlight-ofcity.com,https,"openoffice-city.com,/zh",Generated by Threatview[.]io Proactive Hunter
107.181.161.194,18 May 2021 02:00 AM UTC,checkradiohead.com,https,"checkradiohead.com,/jquery-3.3.1.min.js",Generated by Threatview[.]io Proactive Hunter
47.115.6.20,18 May 2021 02:00 AM UTC,,https,"47.115.6.20,/api/3",Generated by Threatview[.]io Proactive Hunter
185.232.52.137,18 May 2021 02:00 AM UTC,jimbatton89890.prohoster.info,https,"185.232.52.137,/load",Generated by Threatview[.]io Proactive Hunter
178.32.123.156,18 May 2021 02:00 AM UTC,ip156.ip-178-32-123.eu,https,"178.32.123.156,/en_US/all.js",Generated by Threatview[.]io Proactive Hunter
103.69.195.104,18 May 2021 02:00 AM UTC,,https,"103.69.195.104,/c/msdownload/update/others/2020/10/29136388_",Generated by Threatview[.]io Proactive Hunter
82.117.252.33,14 May 2021 08:00 AM UTC,vds-761610.hosted-by-itldc.com,https,"uliconp.com,/fam_newspaper.html",Generated by Threatview[.]io Proactive Hunter
67.205.141.143,14 May 2021 08:00 AM UTC,,https,"support.cloudways.com,/ocsp/a/",Generated by Threatview[.]io Proactive Hunter
35.203.173.196,14 May 2021 08:00 AM UTC,196.173.203.35.bc.googleusercontent.com,https,"www.unwomen.org,/jquery-3.3.1.min.js,www.prodibi.com,/jquery-3.3.1.min.js,www.oriental-residence.com,/jquery-3.3.1.min.js",Generated by Threatview[.]io Proactive Hunter
35.173.48.181,14 May 2021 08:00 AM UTC,ec2-35-173-48-181.compute-1.amazonaws.com,https,"synergiedental.com,/safebrowsing/rd/CltOb12nLW1IbHehcmUtd2hUdmFzEBAY7-0KIOkUDC7h2",Generated by Threatview[.]io Proactive Hunter
23.108.57.39,14 May 2021 08:00 AM UTC,,https,"wideri.com,/language.css",Generated by Threatview[.]io Proactive Hunter
23.108.57.31,14 May 2021 08:00 AM UTC,,https,"ticksecuritybusiness.com,/jquery-3.2.2.min.js,23.108.57.31,/jquery-3.2.2.min.js",Generated by Threatview[.]io Proactive Hunter
23.108.57.209,14 May 2021 08:00 AM UTC,,https,"killsecuritybusiness.com,/jquery-3.2.2.min.js,23.108.57.209,/jquery-3.2.2.min.js",Generated by Threatview[.]io Proactive Hunter
23.105.207.138,14 May 2021 08:00 AM UTC,23.105.207.138.16clouds.com,https,"x-w-x.herokuapp.com,/jquery-3.3.1.min.js",Generated by Threatview[.]io Proactive Hunter
149.28.233.75,14 May 2021 08:00 AM UTC,149.28.233.75.vultr.com,https,"149.28.233.75,/ga.js",Generated by Threatview[.]io Proactive Hunter
161.35.189.140,14 May 2021 08:00 AM UTC,,https,"update04.microsoft-essentials.com,/u/vercheck,161.35.189.140,/u/vercheck",Generated by Threatview[.]io Proactive Hunter
108.62.141.7,14 May 2021 08:00 AM UTC,mx-pool7.penneh.com,https,"kuwoxic.com,/mobile-home",Generated by Threatview[.]io Proactive Hunter
108.62.118.4,14 May 2021 08:00 AM UTC,static-108-62-118-4.nextroute.co,https,"banksystemsecurity.com,/template",Generated by Threatview[.]io Proactive Hunter
35.177.95.190,14 May 2021 08:00 AM UTC,ec2-35-177-95-190.eu-west-2.compute.amazonaws.com,https,"private.medicaloptionsfinance.com,/real-world-investing/",Generated by Threatview[.]io Proactive Hunter
194.15.112.119,14 May 2021 08:00 AM UTC,,https,"asureupdate.tech,/c/msdownload/update/2018/04/lp_2b2fe45d38601f8ee9f0fef,194.15.112.119,/c/msdownload/update/2018/04/lp_2b2fe45d38601f8ee9f0fef",Generated by Threatview[.]io Proactive Hunter
176.121.14.113,14 May 2021 08:00 AM UTC,,https,"176.121.14.113,/ga.js",Generated by Threatview[.]io Proactive Hunter
149.28.156.153,14 May 2021 08:00 AM UTC,149.28.156.153.vultr.com,https,"149.28.156.153,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books",Generated by Threatview[.]io Proactive Hunter
83.220.57.125,14 May 2021 08:00 AM UTC,,https,"www.softllne.com,/owa/",Generated by Threatview[.]io Proactive Hunter
185.141.24.100,14 May 2021 08:00 AM UTC,,https,"rellest.com,/userid=",Generated by Threatview[.]io Proactive Hunter
195.123.217.12,14 May 2021 08:00 AM UTC,dedic-janetdkearns-748223.hosted-by-itldc.com,https,"goodgish.com,/jquery-3.3.1.min.js",Generated by Threatview[.]io Proactive Hunter
213.252.247.2,14 May 2021 08:00 AM UTC,14608-25564.bacloud.info,https,"healthcareclubdb.com,/ro.html",Generated by Threatview[.]io Proactive Hunter
45.66.134.88,14 May 2021 08:00 AM UTC,,https,"47.246.16.229,/config,47.246.16.231,/config,47.246.16.225,/config,47.246.16.226,/config",Generated by Threatview[.]io Proactive Hunter
149.28.31.104,14 May 2021 08:00 AM UTC,149.28.31.104.vultr.com,https,"d37vvfpyclbf9b.cloudfront.net,/access/",Generated by Threatview[.]io Proactive Hunter
63.32.110.179,14 May 2021 08:00 AM UTC,ec2-63-32-110-179.eu-west-1.compute.amazonaws.com,https,"cdn.usbankcreditcards.com,/oscp/",Generated by Threatview[.]io Proactive Hunter
43.128.54.142,14 May 2021 08:00 AM UTC,,https,"43.128.54.142,/admin",Generated by Threatview[.]io Proactive Hunter
212.114.52.253,14 May 2021 08:00 AM UTC,,https,"static.azureimgages.com,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books",Generated by Threatview[.]io Proactive Hunter
178.32.123.156,14 May 2021 08:00 AM UTC,ip156.ip-178-32-123.eu,https,"178.32.123.156,/en_US/all.js",Generated by Threatview[.]io Proactive Hunter
47.111.13.98,14 May 2021 08:00 AM UTC,,https,"47.111.13.98,/cm",Generated by Threatview[.]io Proactive Hunter
47.104.246.77,14 May 2021 08:00 AM UTC,,https,"47.104.246.77,/pixel.gif",Generated by Threatview[.]io Proactive Hunter
121.37.139.238,14 May 2021 08:00 AM UTC,ecs-121-37-139-238.compute.hwclouds-dns.com,https,"121.37.139.238,/match",Generated by Threatview[.]io Proactive Hunter
103.242.133.48,14 May 2021 08:00 AM UTC,,https,"www.googlecnd.com,/updates.rss",Generated by Threatview[.]io Proactive Hunter
74.118.138.174,14 May 2021 08:00 AM UTC,,https,"us-system89.com,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,149.28.204.170,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books",Generated by Threatview[.]io Proactive Hunter
195.123.217.44,14 May 2021 08:00 AM UTC,dedic-eroranntami-764209.hosted-by-itldc.com,https,"ttpre.eastus.cloudapp.azure.com,/dot.gif",Generated by Threatview[.]io Proactive Hunter
172.67.134.247,14 May 2021 08:00 AM UTC,,https,"mycloudup.com,/js/static/jquery.min.js,www.mycloudup.com,/js/static/jquery.min.js",Generated by Threatview[.]io Proactive Hunter
52.61.83.2,14 May 2021 08:00 AM UTC,ec2-52-61-83-2.us-gov-west-1.compute.amazonaws.com,https,"data-protection-testing.com,/safebrowse/dr/IrzUh12tRC1OhNknisAzj2nAjsLfKHGE7-0QOUqAJI7n2",Generated by Threatview[.]io Proactive Hunter
52.175.218.135,14 May 2021 08:00 AM UTC,,https,"c2.thestronghold.xyz,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books",Generated by Threatview[.]io Proactive Hunter
23.163.0.12,14 May 2021 08:00 AM UTC,caring-hands.us,https,"144.91.126.243,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books",Generated by Threatview[.]io Proactive Hunter
108.166.207.133,14 May 2021 08:00 AM UTC,133-207-166-108-dedicated.multacom.com,https,"108.166.207.133,/pixel.gif",Generated by Threatview[.]io Proactive Hunter
100.24.56.227,14 May 2021 08:00 AM UTC,ec2-100-24-56-227.compute-1.amazonaws.com,https,"100.24.56.227,/bing",Generated by Threatview[.]io Proactive Hunter
100.24.56.227,14 May 2021 08:00 AM UTC,ec2-100-24-56-227.compute-1.amazonaws.com,https,"149.28.20.245,/search/",Generated by Threatview[.]io Proactive Hunter
134.209.223.41,14 May 2021 08:00 AM UTC,,https,"139.60.161.99,/match",Generated by Threatview[.]io Proactive Hunter
139.60.161.99,14 May 2021 08:00 AM UTC,,https,"149.6.167.60,/jquery-3.3.1.min.js",Generated by Threatview[.]io Proactive Hunter
104.131.210.108,14 May 2021 08:00 AM UTC,,https,"222.222.88.17,/api/getit",Generated by Threatview[.]io Proactive Hunter
165.227.85.160,14 May 2021 08:00 AM UTC,,https,"5.189.184.60,/RELEASE.html",Generated by Threatview[.]io Proactive Hunter
34.238.192.43,14 May 2021 08:00 AM UTC,ec2-34-238-192-43.compute-1.amazonaws.com,https,"213.217.0.218,/ca",Generated by Threatview[.]io Proactive Hunter
155.138.230.65,14 May 2021 08:00 AM UTC,155.138.230.65.vultr.com,https,"175.27.236.117,/load",Generated by Threatview[.]io Proactive Hunter
23.106.160.161,14 May 2021 08:00 AM UTC,,https,"www.bloomberg.com,/table/",Generated by Threatview[.]io Proactive Hunter
198.58.101.59,14 May 2021 08:00 AM UTC,li543-59.members.linode.com,https,"37.252.120.101,/resolve/alter/",Generated by Threatview[.]io Proactive Hunter
134.209.5.246,14 May 2021 08:00 AM UTC,,https,"clubuz.com,/us/ky/louisville/312-s-fourth-st.html",Generated by Threatview[.]io Proactive Hunter
104.247.196.170,14 May 2021 08:00 AM UTC,,https,"185.162.235.35,/fwlink",Generated by Threatview[.]io Proactive Hunter
45.33.27.73,14 May 2021 08:00 AM UTC,li981-73.members.linode.com,https,"cdn.sogou-update.com,/template.css",Generated by Threatview[.]io Proactive Hunter
104.243.41.123,14 May 2021 08:00 AM UTC,,https,"8.210.253.122,/dpixel",Generated by Threatview[.]io Proactive Hunter
172.82.148.202,14 May 2021 08:00 AM UTC,,https,"pnwcontent-delivery.com,/updates.rss",Generated by Threatview[.]io Proactive Hunter
54.214.197.200,14 May 2021 08:00 AM UTC,ec2-54-214-197-200.us-west-2.compute.amazonaws.com,https,"exrap.com,/us/ky/louisville/312-s-fourth-st.html",Generated by Threatview[.]io Proactive Hunter
192.184.35.222,14 May 2021 08:00 AM UTC,unassigned.psychz.net,https,"d3kgm44zuz83i3.cloudfront.net,/access/",Generated by Threatview[.]io Proactive Hunter
98.142.143.100,14 May 2021 08:00 AM UTC,98.142.143.100.16clouds.com,https,"31.44.184.73,/dot.gif",Generated by Threatview[.]io Proactive Hunter
155.138.164.216,14 May 2021 08:00 AM UTC,155.138.164.216.vultr.com,https,"cdns.blogsite.org,/safebrowsing/rd/BuoEgxIrRWzkfxGhDOSXAYX1eRUintoLP-ZHhWH6U9MzM",Generated by Threatview[.]io Proactive Hunter
103.114.162.7,14 May 2021 08:00 AM UTC,nordns.vps.hosteons.com,https,"134.209.92.85,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books",Generated by Threatview[.]io Proactive Hunter
3.137.139.119,14 May 2021 08:00 AM UTC,ec2-3-137-139-119.us-east-2.compute.amazonaws.com,https,"avetool.com,/us/ky/louisville/312-s-fourth-st.html",Generated by Threatview[.]io Proactive Hunter
204.16.247.235,14 May 2021 08:00 AM UTC,,https,"us-systemtest.com,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,207.148.29.168,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books",Generated by Threatview[.]io Proactive Hunter
207.148.29.168,14 May 2021 08:00 AM UTC,207.148.29.168.vultr.com,https,"18.180.45.136,/dot.gif",Generated by Threatview[.]io Proactive Hunter
209.222.98.45,14 May 2021 08:00 AM UTC,,https,"domways.com,/us/ky/louisville/312-s-fourth-st.html",Generated by Threatview[.]io Proactive Hunter
74.118.138.25,14 May 2021 08:00 AM UTC,,https,"213.135.78.244,/hr.css",Generated by Threatview[.]io Proactive Hunter
103.114.162.182,14 May 2021 08:00 AM UTC,nordns.vps.hosteons.com,https,"104.243.46.74,/ca",Generated by Threatview[.]io Proactive Hunter
23.108.57.27,14 May 2021 08:00 AM UTC,,https,"3.137.217.140,/dot.gif",Generated by Threatview[.]io Proactive Hunter
3.137.217.140,14 May 2021 08:00 AM UTC,ec2-3-137-217-140.us-east-2.compute.amazonaws.com,https,"185.189.151.107,/avatars",Generated by Threatview[.]io Proactive Hunter
172.98.192.94,14 May 2021 08:00 AM UTC,,https,"81.70.213.71,/jquery-3.3.1.min.js",Generated by Threatview[.]io Proactive Hunter
199.127.60.67,14 May 2021 08:00 AM UTC,,https,"zipflag.com,/us/ky/louisville/312-s-fourth-st.html",Generated by Threatview[.]io Proactive Hunter
172.241.27.57,14 May 2021 08:00 AM UTC,,https,"syscx.com,/dot.gif",Generated by Threatview[.]io Proactive Hunter
104.238.205.44,14 May 2021 08:00 AM UTC,,https,"52.229.22.93,/pixel.gif",Generated by Threatview[.]io Proactive Hunter
52.229.22.93,14 May 2021 08:00 AM UTC,,https,"104.243.46.74,/ca",Generated by Threatview[.]io Proactive Hunter
104.243.46.74,14 May 2021 08:00 AM UTC,,https,"onlineceoshelp.com,/jquery-3.2.2.min.js,108.177.235.180,/jquery-3.2.2.min.js",Generated by Threatview[.]io Proactive Hunter
108.177.235.180,14 May 2021 08:00 AM UTC,,https,"control.commanderinthe.cloud,/search/",Generated by Threatview[.]io Proactive Hunter
3.135.189.104,14 May 2021 08:00 AM UTC,ec2-3-135-189-104.us-east-2.compute.amazonaws.com,https,"portal.google-accounts.be,/access/",Generated by Threatview[.]io Proactive Hunter
34.203.235.59,14 May 2021 08:00 AM UTC,ec2-34-203-235-59.compute-1.amazonaws.com,https,"syscx.com,/dot.gif",Generated by Threatview[.]io Proactive Hunter
204.16.247.41,14 May 2021 08:00 AM UTC,,https,"avetool.com,/us/ky/louisville/312-s-fourth-st.html",Generated by Threatview[.]io Proactive Hunter
104.194.11.160,14 May 2021 08:00 AM UTC,,https,"172.98.192.91,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books",Generated by Threatview[.]io Proactive Hunter
172.98.192.91,14 May 2021 08:00 AM UTC,,https,"78.129.165.207,/av.css",Generated by Threatview[.]io Proactive Hunter
107.181.161.194,14 May 2021 08:00 AM UTC,dedic-bettymsanchez-763962.hosted-by-itldc.com,https,"telemetry.wessonlabpartners.com,/jquery-3.3.1.min.js,admitting.healthfitconnection.com,/jquery-3.3.1.min.js,skilled_nursing.healthmanagementtoday.com,/jquery-3.3.1.min.js",Generated by Threatview[.]io Proactive Hunter
3.136.160.122,14 May 2021 08:00 AM UTC,ec2-3-136-160-122.us-east-2.compute.amazonaws.com,https,"rijkzijn.nl,/vlk/grants,uwprivatebank.nl,/vlk/grants,systest.nl,/vlk/grants",Generated by Threatview[.]io Proactive Hunter
45.58.117.98,14 May 2021 08:00 AM UTC,,https,"139.186.146.78,/geo/collect/v1,hw.x0x.in,/geo/collect/v1",Generated by Threatview[.]io Proactive Hunter
167.99.197.196,14 May 2021 08:00 AM UTC,,https,"165.227.85.160,/__utm.gif",Generated by Threatview[.]io Proactive Hunter
35.176.207.20,14 May 2021 08:00 AM UTC,ec2-35-176-207-20.eu-west-2.compute.amazonaws.com,https,"deliverypdi.com,/modcp.js",Generated by Threatview[.]io Proactive Hunter
5.45.83.2,14 May 2021 08:00 AM UTC,,https,"202.182.101.162,/match",Generated by Threatview[.]io Proactive Hunter
78.129.165.207,14 May 2021 08:00 AM UTC,,https,"taekvondo.com,/jquery-3.3.1.min.js",Generated by Threatview[.]io Proactive Hunter
185.189.151.107,14 May 2021 08:00 AM UTC,,https,"167.179.96.215,/cdn/heartbeat",Generated by Threatview[.]io Proactive Hunter
27.102.130.117,14 May 2021 08:00 AM UTC,,https,"hk.fcalebook.com,/activity",Generated by Threatview[.]io Proactive Hunter
45.77.249.181,14 May 2021 08:00 AM UTC,45.77.249.181.vultr.com,https,"45.77.249.181,/updates.rss",Generated by Threatview[.]io Proactive Hunter
207.148.78.25,14 May 2021 08:00 AM UTC,207.148.78.25.vultr.com,https,"207.148.78.25,/en_US/all.js",Generated by Threatview[.]io Proactive Hunter
